"date","time","temperature","filename","room"
"2023-11-20","01:12:00",11,"iButton_R1.csv",1
"2023-11-20","05:27:00",11,"iButton_R1.csv",1
"2023-11-20","09:42:00",11,"iButton_R1.csv",1
"2023-11-20","13:57:00",11,"iButton_R1.csv",1
"2023-11-20","18:12:00",11,"iButton_R1.csv",1
"2023-11-20","22:27:00",11,"iButton_R1.csv",1
"2023-11-21","02:42:00",11,"iButton_R1.csv",1
"2023-11-21","06:57:00",11,"iButton_R1.csv",1
"2023-11-21","11:12:00",11,"iButton_R1.csv",1
"2023-11-21","15:27:00",11,"iButton_R1.csv",1
"2023-11-21","19:42:00",11,"iButton_R1.csv",1
"2023-11-21","23:57:00",11,"iButton_R1.csv",1
"2023-11-22","04:12:00",11,"iButton_R1.csv",1
"2023-11-22","08:27:00",11,"iButton_R1.csv",1
"2023-11-22","12:42:00",11,"iButton_R1.csv",1
"2023-11-22","16:57:00",11,"iButton_R1.csv",1
"2023-11-22","21:12:00",11,"iButton_R1.csv",1
"2023-11-23","01:27:00",11,"iButton_R1.csv",1
"2023-11-23","05:42:00",11,"iButton_R1.csv",1
"2023-11-23","09:57:00",11,"iButton_R1.csv",1
"2023-11-23","14:12:00",11,"iButton_R1.csv",1
"2023-11-23","18:27:00",11,"iButton_R1.csv",1
"2023-11-23","22:42:00",11,"iButton_R1.csv",1
"2023-11-24","02:57:00",10.5,"iButton_R1.csv",1
"2023-11-24","07:12:00",10.5,"iButton_R1.csv",1
"2023-11-24","11:27:00",10.5,"iButton_R1.csv",1
"2023-11-24","15:42:00",10.5,"iButton_R1.csv",1
"2023-11-24","19:57:00",10.5,"iButton_R1.csv",1
"2023-11-25","00:12:00",10.5,"iButton_R1.csv",1
"2023-11-25","04:27:00",10.5,"iButton_R1.csv",1
"2023-11-25","08:42:00",10.5,"iButton_R1.csv",1
"2023-11-25","12:57:00",10.5,"iButton_R1.csv",1
"2023-11-25","17:12:00",10.5,"iButton_R1.csv",1
"2023-11-25","21:27:00",10.5,"iButton_R1.csv",1
"2023-11-26","01:42:00",10.5,"iButton_R1.csv",1
"2023-11-26","05:57:00",10.5,"iButton_R1.csv",1
"2023-11-26","10:12:00",10.5,"iButton_R1.csv",1
"2023-11-26","14:27:00",10.5,"iButton_R1.csv",1
"2023-11-26","18:42:00",10.5,"iButton_R1.csv",1
"2023-11-26","22:57:00",10.5,"iButton_R1.csv",1
"2023-11-27","03:12:00",10.5,"iButton_R1.csv",1
"2023-11-27","07:27:00",10.5,"iButton_R1.csv",1
"2023-11-27","11:42:00",10.5,"iButton_R1.csv",1
"2023-11-27","15:57:00",10.5,"iButton_R1.csv",1
"2023-11-27","20:12:00",10.5,"iButton_R1.csv",1
"2023-11-28","00:27:00",10.5,"iButton_R1.csv",1
"2023-11-28","04:42:00",10.5,"iButton_R1.csv",1
"2023-11-28","08:57:00",10.5,"iButton_R1.csv",1
"2023-11-28","13:12:00",10.5,"iButton_R1.csv",1
"2023-11-28","17:27:00",10.5,"iButton_R1.csv",1
"2023-11-28","21:42:00",10,"iButton_R1.csv",1
"2023-11-29","01:57:00",10,"iButton_R1.csv",1
"2023-11-29","06:12:00",10,"iButton_R1.csv",1
"2023-11-29","10:27:00",10,"iButton_R1.csv",1
"2023-11-29","14:42:00",10,"iButton_R1.csv",1
"2023-11-29","18:57:00",10,"iButton_R1.csv",1
"2023-11-29","23:12:00",10,"iButton_R1.csv",1
"2023-11-30","03:27:00",10,"iButton_R1.csv",1
"2023-11-30","07:42:00",10,"iButton_R1.csv",1
"2023-11-30","11:57:00",10,"iButton_R1.csv",1
"2023-11-30","16:12:00",10,"iButton_R1.csv",1
"2023-11-30","20:27:00",10,"iButton_R1.csv",1
"2023-12-01","00:42:00",10,"iButton_R1.csv",1
"2023-12-01","04:57:00",10,"iButton_R1.csv",1
"2023-12-01","09:12:00",10,"iButton_R1.csv",1
"2023-12-01","13:27:00",10,"iButton_R1.csv",1
"2023-12-01","17:42:00",10,"iButton_R1.csv",1
"2023-12-01","21:57:00",10,"iButton_R1.csv",1
"2023-12-02","02:12:00",10,"iButton_R1.csv",1
"2023-12-02","06:27:00",10,"iButton_R1.csv",1
"2023-12-02","10:42:00",10,"iButton_R1.csv",1
"2023-12-02","14:57:00",10,"iButton_R1.csv",1
"2023-12-02","19:12:00",10,"iButton_R1.csv",1
"2023-12-02","23:27:00",10,"iButton_R1.csv",1
"2023-12-03","03:42:00",9.5,"iButton_R1.csv",1
"2023-12-03","07:57:00",9.5,"iButton_R1.csv",1
"2023-12-03","12:12:00",9.5,"iButton_R1.csv",1
"2023-12-03","16:27:00",9.5,"iButton_R1.csv",1
"2023-12-03","20:42:00",9.5,"iButton_R1.csv",1
"2023-12-04","00:57:00",9.5,"iButton_R1.csv",1
"2023-12-04","05:12:00",9.5,"iButton_R1.csv",1
"2023-12-04","09:27:00",9.5,"iButton_R1.csv",1
"2023-12-04","13:42:00",9.5,"iButton_R1.csv",1
"2023-12-04","17:57:00",9.5,"iButton_R1.csv",1
"2023-12-04","22:12:00",9.5,"iButton_R1.csv",1
"2023-12-05","02:27:00",9.5,"iButton_R1.csv",1
"2023-12-05","06:42:00",9.5,"iButton_R1.csv",1
"2023-12-05","10:57:00",9.5,"iButton_R1.csv",1
"2023-12-05","15:12:00",9.5,"iButton_R1.csv",1
"2023-12-05","19:27:00",9.5,"iButton_R1.csv",1
"2023-12-05","23:42:00",9.5,"iButton_R1.csv",1
"2023-12-06","03:57:00",9.5,"iButton_R1.csv",1
"2023-12-06","08:12:00",9.5,"iButton_R1.csv",1
"2023-12-06","12:27:00",9.5,"iButton_R1.csv",1
"2023-12-06","16:42:00",9.5,"iButton_R1.csv",1
"2023-12-06","20:57:00",9.5,"iButton_R1.csv",1
"2023-12-07","01:12:00",9.5,"iButton_R1.csv",1
"2023-12-07","05:27:00",9.5,"iButton_R1.csv",1
"2023-12-07","09:42:00",9.5,"iButton_R1.csv",1
"2023-12-07","13:57:00",9.5,"iButton_R1.csv",1
"2023-12-07","18:12:00",9.5,"iButton_R1.csv",1
"2023-12-07","22:27:00",9.5,"iButton_R1.csv",1
"2023-12-08","02:42:00",9.5,"iButton_R1.csv",1
"2023-12-08","06:57:00",9.5,"iButton_R1.csv",1
"2023-12-08","11:12:00",9.5,"iButton_R1.csv",1
"2023-12-08","15:27:00",9,"iButton_R1.csv",1
"2023-12-08","19:42:00",9,"iButton_R1.csv",1
"2023-12-08","23:57:00",9,"iButton_R1.csv",1
"2023-12-09","04:12:00",9,"iButton_R1.csv",1
"2023-12-09","08:27:00",9,"iButton_R1.csv",1
"2023-12-09","12:42:00",9,"iButton_R1.csv",1
"2023-12-09","16:57:00",9,"iButton_R1.csv",1
"2023-12-09","21:12:00",9,"iButton_R1.csv",1
"2023-12-10","01:27:00",9,"iButton_R1.csv",1
"2023-12-10","05:42:00",9,"iButton_R1.csv",1
"2023-12-10","09:57:00",9,"iButton_R1.csv",1
"2023-12-10","14:12:00",9,"iButton_R1.csv",1
"2023-12-10","18:27:00",9,"iButton_R1.csv",1
"2023-12-10","22:42:00",9,"iButton_R1.csv",1
"2023-12-11","02:57:00",9,"iButton_R1.csv",1
"2023-12-11","07:12:00",9,"iButton_R1.csv",1
"2023-12-11","11:27:00",9,"iButton_R1.csv",1
"2023-12-11","15:42:00",9,"iButton_R1.csv",1
"2023-12-11","19:57:00",9,"iButton_R1.csv",1
"2023-12-12","00:12:00",9,"iButton_R1.csv",1
"2023-12-12","04:27:00",9,"iButton_R1.csv",1
"2023-12-12","08:42:00",9,"iButton_R1.csv",1
"2023-12-12","12:57:00",9,"iButton_R1.csv",1
"2023-12-12","17:12:00",9,"iButton_R1.csv",1
"2023-12-12","21:27:00",9,"iButton_R1.csv",1
"2023-12-13","01:42:00",9,"iButton_R1.csv",1
"2023-12-13","05:57:00",9,"iButton_R1.csv",1
"2023-12-13","10:12:00",9,"iButton_R1.csv",1
"2023-12-13","14:27:00",9,"iButton_R1.csv",1
"2023-12-13","18:42:00",9,"iButton_R1.csv",1
"2023-12-13","22:57:00",9,"iButton_R1.csv",1
"2023-12-14","03:12:00",9,"iButton_R1.csv",1
"2023-12-14","07:27:00",9,"iButton_R1.csv",1
"2023-12-14","11:42:00",9,"iButton_R1.csv",1
"2023-12-14","15:57:00",9,"iButton_R1.csv",1
"2023-12-14","20:12:00",9,"iButton_R1.csv",1
"2023-12-15","00:27:00",9,"iButton_R1.csv",1
"2023-12-15","04:42:00",9,"iButton_R1.csv",1
