STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       1757;1898030107;    1;    1.1;  90.0;eor
       1757;1898030114;    1;    5.9;  72.0;eor
       1757;1898030121;    1;    3.6;  85.0;eor
       1757;1898030207;    1;    1.4;  89.0;eor
       1757;1898030214;    1;    3.2;  90.0;eor
       1757;1898030221;    1;    0.8;  98.0;eor
       1757;1898030307;    1;    0.3;  98.0;eor
       1757;1898030314;    1;    2.6;  85.0;eor
       1757;1898030321;    1;    1.2;  96.0;eor
       1757;1898030407;    1;   -0.2; 100.0;eor
       1757;1898030414;    1;   -0.8; 100.0;eor
       1757;1898030421;    1;   -1.5;  78.0;eor
       1757;1898030507;    1;   -2.4;  77.0;eor
       1757;1898030514;    1;    0.8;  63.0;eor
       1757;1898030521;    1;    0.3;  92.0;eor
       1757;1898030607;    1;    0.8;  92.0;eor
       1757;1898030614;    1;    1.7; 100.0;eor
       1757;1898030621;    1;    0.5;  98.0;eor
       1757;1898030707;    1;   -0.2;  85.0;eor
       1757;1898030714;    1;    1.4;  82.0;eor
       1757;1898030721;    1;    0.2;  98.0;eor
       1757;1898030807;    1;    2.0;  98.0;eor
       1757;1898030814;    1;    2.9;  96.0;eor
       1757;1898030821;    1;    3.0;  95.0;eor
       1757;1898030907;    1;    2.2;  94.0;eor
       1757;1898030914;    1;    5.4;  85.0;eor
       1757;1898030921;    1;    4.4;  90.0;eor
       1757;1898031007;    1;    2.9; 100.0;eor
       1757;1898031014;    1;    6.2;  72.0;eor
       1757;1898031021;    1;    3.2;  98.0;eor
       1757;1898031107;    1;    1.8; 100.0;eor
       1757;1898031114;    1;    2.6;  89.0;eor
       1757;1898031121;    1;    1.6;  85.0;eor
       1757;1898031207;    1;   -0.2;  94.0;eor
       1757;1898031214;    1;    2.4;  82.0;eor
       1757;1898031221;    1;    0.0;  96.0;eor
       1757;1898031307;    1;   -4.3; 100.0;eor
       1757;1898031314;    1;    5.5;  67.0;eor
       1757;1898031321;    1;    0.6;  96.0;eor
       1757;1898031407;    1;   -1.8; 100.0;eor
       1757;1898031414;    1;   -0.5;  96.0;eor
       1757;1898031421;    1;    1.2;  78.0;eor
       1757;1898031507;    1;    1.7;  93.0;eor
       1757;1898031514;    1;    5.9;  60.0;eor
       1757;1898031521;    1;    2.1;  84.0;eor
       1757;1898031607;    1;    0.8;  89.0;eor
       1757;1898031614;    1;    3.9;  95.0;eor
       1757;1898031621;    1;    5.0;  97.0;eor
       1757;1898031707;    1;    2.4;  96.0;eor
       1757;1898031714;    1;    6.0;  97.0;eor
       1757;1898031721;    1;    6.3; 100.0;eor
       1757;1898031807;    1;    6.6; 100.0;eor
       1757;1898031814;    1;    9.6;  92.0;eor
       1757;1898031821;    1;    9.4;  88.0;eor
       1757;1898031907;    1;    9.8;  91.0;eor
       1757;1898031914;    1;    8.3;  98.0;eor
       1757;1898031921;    1;    3.9;  78.0;eor
       1757;1898032007;    1;    1.8;  88.0;eor
       1757;1898032014;    1;    5.2;  73.0;eor
       1757;1898032021;    1;    2.4;  74.0;eor
       1757;1898032107;    1;    2.0;  91.0;eor
       1757;1898032114;    1;    4.8;  55.0;eor
       1757;1898032121;    1;    2.6;  82.0;eor
       1757;1898032207;    1;    1.2;  83.0;eor
       1757;1898032214;    1;    4.4;  51.0;eor
       1757;1898032221;    1;    3.2;  80.0;eor
       1757;1898032307;    1;    3.2;  97.0;eor
       1757;1898032314;    1;    4.0;  90.0;eor
       1757;1898032321;    1;    1.6;  96.0;eor
       1757;1898032407;    1;    1.0;  98.0;eor
       1757;1898032414;    1;    3.7;  98.0;eor
       1757;1898032421;    1;    2.2;  94.0;eor
       1757;1898032507;    1;    2.1;  93.0;eor
       1757;1898032514;    1;    3.7;  88.0;eor
       1757;1898032521;    1;    3.2;  90.0;eor
       1757;1898032607;    1;    2.4;  82.0;eor
       1757;1898032614;    1;    3.2;  80.0;eor
       1757;1898032621;    1;    3.2;  90.0;eor
       1757;1898032707;    1;    0.5;  98.0;eor
       1757;1898032714;    1;    6.0;  88.0;eor
       1757;1898032721;    1;    3.8;  90.0;eor
       1757;1898032807;    1;    0.4; 100.0;eor
       1757;1898032814;    1;    8.0;  75.0;eor
       1757;1898032821;    1;    5.2;  94.0;eor
       1757;1898032907;    1;    1.4;  93.0;eor
       1757;1898032914;    1;   10.9;  57.0;eor
       1757;1898032921;    1;    4.9;  82.0;eor
       1757;1898033007;    1;    3.3;  92.0;eor
       1757;1898033014;    1;    3.8;  92.0;eor
       1757;1898033021;    1;    3.5; 100.0;eor
       1757;1898033107;    1;    4.6;  98.0;eor
       1757;1898033114;    1;    3.7; 100.0;eor
       1757;1898033121;    1;    3.0;  90.0;eor
       1757;1898040107;    1;    2.4;  93.0;eor
       1757;1898040114;    1;    7.3;  59.0;eor
       1757;1898040121;    1;    3.1;  88.0;eor
       1757;1898040207;    1;    3.2;  87.0;eor
       1757;1898040214;    1;    5.0;  81.0;eor
       1757;1898040221;    1;    3.1;  93.0;eor
       1757;1898040307;    1;    1.9;  98.0;eor
       1757;1898040314;    1;    8.2;  75.0;eor
       1757;1898040321;    1;    5.4;  99.0;eor
       1757;1898040407;    1;    0.9; 100.0;eor
       1757;1898040414;    1;    9.0;  70.0;eor
       1757;1898040421;    1;    6.0;  85.0;eor
       1757;1898040507;    1;    3.2;  83.0;eor
       1757;1898040514;    1;    5.2;  50.0;eor
       1757;1898040521;    1;    2.6;  60.0;eor
       1757;1898040607;    1;    1.5;  89.0;eor
       1757;1898040614;    1;    7.2;  58.0;eor
       1757;1898040621;    1;    6.4;  62.0;eor
       1757;1898040707;    1;    6.0;  96.0;eor
       1757;1898040714;    1;    5.0;  95.0;eor
       1757;1898040721;    1;    5.4; 100.0;eor
       1757;1898040807;    1;    5.0;  87.0;eor
       1757;1898040814;    1;    8.9;  80.0;eor
       1757;1898040821;    1;    7.0;  98.0;eor
       1757;1898040907;    1;    7.0; 100.0;eor
       1757;1898040914;    1;   13.0;  87.0;eor
       1757;1898040921;    1;    8.6;  99.0;eor
       1757;1898041007;    1;    7.9;  94.0;eor
       1757;1898041014;    1;    6.8;  98.0;eor
       1757;1898041021;    1;    7.6; 100.0;eor
       1757;1898041107;    1;    9.3;  80.0;eor
       1757;1898041114;    1;    7.4;  98.0;eor
       1757;1898041121;    1;    7.6;  89.0;eor
       1757;1898041207;    1;    5.7;  96.0;eor
       1757;1898041214;    1;    8.3;  88.0;eor
       1757;1898041221;    1;    5.2;  94.0;eor
       1757;1898041307;    1;    4.6;  97.0;eor
       1757;1898041314;    1;    4.6;  78.0;eor
       1757;1898041321;    1;    3.3;  78.0;eor
       1757;1898041407;    1;    3.1;  79.0;eor
       1757;1898041414;    1;    5.7;  70.0;eor
       1757;1898041421;    1;    1.8;  82.0;eor
       1757;1898041507;    1;    1.9;  88.0;eor
       1757;1898041514;    1;    8.9;  49.0;eor
       1757;1898041521;    1;    4.6;  90.0;eor
       1757;1898041607;    1;    6.3;  76.0;eor
       1757;1898041614;    1;   10.7;  48.0;eor
       1757;1898041621;    1;    7.8;  93.0;eor
       1757;1898041707;    1;    5.4;  85.0;eor
       1757;1898041714;    1;    6.8;  82.0;eor
       1757;1898041721;    1;    8.0;  98.0;eor
       1757;1898041807;    1;    6.0;  96.0;eor
       1757;1898041814;    1;    6.0;  97.0;eor
       1757;1898041821;    1;    5.2;  97.0;eor
       1757;1898041907;    1;    4.6;  81.0;eor
       1757;1898041914;    1;    5.9;  74.0;eor
       1757;1898041921;    1;    4.4;  84.0;eor
       1757;1898042007;    1;    3.9;  85.0;eor
       1757;1898042014;    1;    5.8;  76.0;eor
       1757;1898042021;    1;    4.0;  80.0;eor
       1757;1898042107;    1;    3.4;  87.0;eor
       1757;1898042114;    1;    4.9;  79.0;eor
       1757;1898042121;    1;    3.4;  90.0;eor
       1757;1898042207;    1;    1.4;  93.0;eor
       1757;1898042214;    1;    7.8;  59.0;eor
       1757;1898042221;    1;    5.3;  71.0;eor
       1757;1898042307;    1;    3.8;  73.0;eor
       1757;1898042314;    1;    5.7;  66.0;eor
       1757;1898042321;    1;    4.6;  87.0;eor
       1757;1898042407;    1;    6.1;  79.0;eor
       1757;1898042414;    1;    7.8;  81.0;eor
       1757;1898042421;    1;    6.3;  94.0;eor
       1757;1898042507;    1;    8.1;  88.0;eor
       1757;1898042514;    1;   11.6;  69.0;eor
       1757;1898042521;    1;    6.4;  94.0;eor
       1757;1898042607;    1;    6.4;  91.0;eor
       1757;1898042614;    1;    9.6;  60.0;eor
       1757;1898042621;    1;    6.4;  91.0;eor
       1757;1898042707;    1;    6.1;  91.0;eor
       1757;1898042714;    1;    7.8;  81.0;eor
       1757;1898042721;    1;    5.4;  91.0;eor
       1757;1898042807;    1;    4.6;  87.0;eor
       1757;1898042814;    1;    5.8;  82.0;eor
       1757;1898042821;    1;    4.4;  90.0;eor
       1757;1898042907;    1;    5.5;  93.0;eor
       1757;1898042914;    1;    9.1;  81.0;eor
       1757;1898042921;    1;    8.0;  89.0;eor
       1757;1898043007;    1;    8.2;  82.0;eor
       1757;1898043014;    1;    7.6;  91.0;eor
       1757;1898043021;    1;    8.2;  87.0;eor
       1757;1898050107;    1;    7.8;  86.0;eor
       1757;1898050114;    1;   12.4;  80.0;eor
       1757;1898050121;    1;    9.2;  89.0;eor
       1757;1898050207;    1;    8.8;  91.0;eor
       1757;1898050214;    1;   19.8;  60.0;eor
       1757;1898050221;    1;   15.5;  71.0;eor
       1757;1898050307;    1;   12.5;  82.0;eor
       1757;1898050314;    1;   22.6;  62.0;eor
       1757;1898050321;    1;   13.4;  89.0;eor
       1757;1898050407;    1;   10.7;  97.0;eor
       1757;1898050414;    1;   17.4;  68.0;eor
       1757;1898050421;    1;   13.2;  77.0;eor
       1757;1898050507;    1;   10.8;  83.0;eor
       1757;1898050514;    1;   15.6;  64.0;eor
       1757;1898050521;    1;    9.2;  91.0;eor
       1757;1898050607;    1;    9.0;  89.0;eor
       1757;1898050614;    1;   12.8;  95.0;eor
       1757;1898050621;    1;   12.7;  98.0;eor
       1757;1898050707;    1;   13.0;  90.0;eor
       1757;1898050714;    1;   14.0;  90.0;eor
       1757;1898050721;    1;    9.4;  95.0;eor
       1757;1898050807;    1;    8.6;  98.0;eor
       1757;1898050814;    1;    9.8;  87.0;eor
       1757;1898050821;    1;    9.8;  95.0;eor
       1757;1898050907;    1;    9.4;  95.0;eor
       1757;1898050914;    1;   11.0;  90.0;eor
       1757;1898050921;    1;    9.6;  89.0;eor
       1757;1898051007;    1;    6.2;  88.0;eor
       1757;1898051014;    1;    9.3;  78.0;eor
       1757;1898051021;    1;    7.0;  85.0;eor
       1757;1898051107;    1;    5.1;  88.0;eor
       1757;1898051114;    1;   12.0;  94.0;eor
       1757;1898051121;    1;    9.2;  93.0;eor
       1757;1898051207;    1;    8.9;  96.0;eor
       1757;1898051214;    1;   13.6;  64.0;eor
       1757;1898051221;    1;    8.8;  89.0;eor
       1757;1898051307;    1;    9.2;  89.0;eor
       1757;1898051314;    1;   10.6;  65.0;eor
       1757;1898051321;    1;    5.4;  94.0;eor
       1757;1898051407;    1;    6.4;  91.0;eor
       1757;1898051414;    1;   13.7;  54.0;eor
       1757;1898051421;    1;   10.8;  73.0;eor
       1757;1898051507;    1;    8.7;  96.0;eor
       1757;1898051514;    1;   17.4;  64.0;eor
       1757;1898051521;    1;    9.6;  86.0;eor
       1757;1898051607;    1;   13.3;  88.0;eor
       1757;1898051614;    1;   14.0;  76.0;eor
       1757;1898051621;    1;    8.6;  92.0;eor
       1757;1898051707;    1;    7.4;  91.0;eor
       1757;1898051714;    1;    9.0;  93.0;eor
       1757;1898051721;    1;    7.2;  91.0;eor
       1757;1898051807;    1;    7.6;  90.0;eor
       1757;1898051814;    1;    8.8;  84.0;eor
       1757;1898051821;    1;    8.6;  73.0;eor
       1757;1898051907;    1;    7.8;  92.0;eor
       1757;1898051914;    1;    8.2;  98.0;eor
       1757;1898051921;    1;    8.8; 100.0;eor
       1757;1898052007;    1;    8.9; 100.0;eor
       1757;1898052014;    1;   10.2;  99.0;eor
       1757;1898052021;    1;   11.4;  98.0;eor
       1757;1898052107;    1;   11.1;  96.0;eor
       1757;1898052114;    1;   15.2;  90.0;eor
       1757;1898052121;    1;   13.6;  94.0;eor
       1757;1898052207;    1;   11.6;  98.0;eor
       1757;1898052214;    1;   15.2;  91.0;eor
       1757;1898052221;    1;   12.8;  98.0;eor
       1757;1898052307;    1;   13.5;  97.0;eor
       1757;1898052314;    1;   16.0;  89.0;eor
       1757;1898052321;    1;   13.6;  98.0;eor
       1757;1898052407;    1;   10.7;  98.0;eor
       1757;1898052414;    1;   12.3;  93.0;eor
       1757;1898052421;    1;   10.0; 100.0;eor
       1757;1898052507;    1;    7.4;  94.0;eor
       1757;1898052514;    1;    8.4;  87.0;eor
       1757;1898052521;    1;    7.8;  93.0;eor
       1757;1898052607;    1;    8.6;  92.0;eor
       1757;1898052614;    1;   12.6;  61.0;eor
       1757;1898052621;    1;    9.0;  81.0;eor
       1757;1898052707;    1;    9.8;  66.0;eor
       1757;1898052714;    1;   10.4;  75.0;eor
       1757;1898052721;    1;    7.9;  92.0;eor
       1757;1898052807;    1;    9.0;  83.0;eor
       1757;1898052814;    1;   12.5;  53.0;eor
       1757;1898052821;    1;    8.6;  81.0;eor
       1757;1898052907;    1;    9.6;  87.0;eor
       1757;1898052914;    1;   12.8;  65.0;eor
       1757;1898052921;    1;   10.0;  69.0;eor
       1757;1898053007;    1;   10.5;  79.0;eor
       1757;1898053014;    1;   11.4;  86.0;eor
       1757;1898053021;    1;    7.6;  96.0;eor
       1757;1898053107;    1;    8.6;  89.0;eor
       1757;1898053114;    1;   12.6;  63.0;eor
       1757;1898053121;    1;    9.6;  79.0;eor
       1757;1898060107;    1;   11.1;  93.0;eor
       1757;1898060114;    1;   14.0;  48.0;eor
       1757;1898060121;    1;    8.3;  79.0;eor
       1757;1898060207;    1;   11.0;  74.0;eor
       1757;1898060214;    1;   14.8;  63.0;eor
       1757;1898060221;    1;   11.4;  88.0;eor
       1757;1898060307;    1;   12.4;  90.0;eor
       1757;1898060314;    1;   13.5;  72.0;eor
       1757;1898060321;    1;    8.6;  87.0;eor
       1757;1898060407;    1;    9.0;  87.0;eor
       1757;1898060414;    1;   16.1;  61.0;eor
       1757;1898060421;    1;   12.4;  82.0;eor
       1757;1898060507;    1;   12.3;  88.0;eor
       1757;1898060514;    1;   16.8;  61.0;eor
       1757;1898060521;    1;   12.8;  80.0;eor
       1757;1898060607;    1;   14.1;  80.0;eor
       1757;1898060614;    1;   17.6;  61.0;eor
       1757;1898060621;    1;   12.2;  89.0;eor
       1757;1898060707;    1;   12.4;  94.0;eor
       1757;1898060714;    1;   16.1;  82.0;eor
       1757;1898060721;    1;   13.5;  93.0;eor
       1757;1898060807;    1;   17.0;  80.0;eor
       1757;1898060814;    1;   20.6;  62.0;eor
       1757;1898060821;    1;   15.4;  68.0;eor
       1757;1898060907;    1;   16.6;  73.0;eor
       1757;1898060914;    1;   19.8;  49.0;eor
       1757;1898060921;    1;   14.6;  63.0;eor
       1757;1898061007;    1;   16.0;  65.0;eor
       1757;1898061014;    1;   19.8;  47.0;eor
       1757;1898061021;    1;   15.3;  56.0;eor
       1757;1898061107;    1;   17.0;  61.0;eor
       1757;1898061114;    1;   20.7;  57.0;eor
       1757;1898061121;    1;   15.7;  79.0;eor
       1757;1898061207;    1;   17.2;  76.0;eor
       1757;1898061214;    1;   21.4;  62.0;eor
       1757;1898061221;    1;   13.2;  87.0;eor
       1757;1898061307;    1;   12.0;  86.0;eor
       1757;1898061314;    1;   17.1;  60.0;eor
       1757;1898061321;    1;   12.7;  86.0;eor
       1757;1898061407;    1;   14.4;  83.0;eor
       1757;1898061414;    1;   18.5;  60.0;eor
       1757;1898061421;    1;   13.4;  80.0;eor
       1757;1898061507;    1;   14.0;  74.0;eor
       1757;1898061514;    1;   16.0;  63.0;eor
       1757;1898061521;    1;   11.9;  86.0;eor
       1757;1898061607;    1;   14.1;  77.0;eor
       1757;1898061614;    1;   19.7;  50.0;eor
       1757;1898061621;    1;   14.0;  80.0;eor
       1757;1898061707;    1;   13.4;  87.0;eor
       1757;1898061714;    1;   15.2;  68.0;eor
       1757;1898061721;    1;   12.2;  87.0;eor
       1757;1898061807;    1;   13.5;  76.0;eor
       1757;1898061814;    1;   18.8;  69.0;eor
       1757;1898061821;    1;   17.2;  76.0;eor
       1757;1898061907;    1;   13.0;  81.0;eor
       1757;1898061914;    1;   14.4;  72.0;eor
       1757;1898061921;    1;   12.4;  82.0;eor
       1757;1898062007;    1;   12.2;  74.0;eor
       1757;1898062014;    1;   16.0;  60.0;eor
       1757;1898062021;    1;   12.1;  83.0;eor
       1757;1898062107;    1;   13.0;  89.0;eor
       1757;1898062114;    1;   15.4;  89.0;eor
       1757;1898062121;    1;   17.6;  97.0;eor
       1757;1898062207;    1;   18.8;  88.0;eor
       1757;1898062214;    1;   24.6;  54.0;eor
       1757;1898062221;    1;   18.0;  84.0;eor
       1757;1898062307;    1;   15.3;  94.0;eor
       1757;1898062314;    1;   16.4;  62.0;eor
       1757;1898062321;    1;   10.7;  98.0;eor
       1757;1898062407;    1;   12.5;  83.0;eor
       1757;1898062414;    1;   17.6;  54.0;eor
       1757;1898062421;    1;   13.0;  91.0;eor
       1757;1898062507;    1;   15.8;  73.0;eor
       1757;1898062514;    1;   20.4;  54.0;eor
       1757;1898062521;    1;   16.4;  73.0;eor
       1757;1898062607;    1;   15.8;  83.0;eor
       1757;1898062614;    1;   16.0;  96.0;eor
       1757;1898062621;    1;   14.8;  94.0;eor
       1757;1898062707;    1;   13.8;  98.0;eor
       1757;1898062714;    1;   20.0;  61.0;eor
       1757;1898062721;    1;   14.8;  85.0;eor
       1757;1898062807;    1;   14.9;  87.0;eor
       1757;1898062814;    1;   20.8;  56.0;eor
       1757;1898062821;    1;   14.5;  91.0;eor
       1757;1898062907;    1;   14.4;  82.0;eor
       1757;1898062914;    1;   17.3;  68.0;eor
       1757;1898062921;    1;   13.8;  87.0;eor
       1757;1898063007;    1;   14.1;  79.0;eor
       1757;1898063014;    1;   19.2;  41.0;eor
       1757;1898063021;    1;   16.0;  87.0;eor
       1757;1898070107;    1;   14.8;  94.0;eor
       1757;1898070114;    1;   17.0;  80.0;eor
       1757;1898070121;    1;   13.3;  78.0;eor
       1757;1898070207;    1;   13.7;  85.0;eor
       1757;1898070214;    1;   17.4;  64.0;eor
       1757;1898070221;    1;   12.9;  98.0;eor
       1757;1898070307;    1;   11.8;  98.0;eor
       1757;1898070314;    1;   19.8;  52.0;eor
       1757;1898070321;    1;   10.4;  85.0;eor
       1757;1898070407;    1;   13.4;  75.0;eor
       1757;1898070414;    1;   17.6;  56.0;eor
       1757;1898070421;    1;   12.8;  91.0;eor
       1757;1898070507;    1;   11.8;  99.0;eor
       1757;1898070514;    1;   17.2;  68.0;eor
       1757;1898070521;    1;   12.4;  93.0;eor
       1757;1898070607;    1;   13.3;  90.0;eor
       1757;1898070614;    1;   16.4;  60.0;eor
       1757;1898070621;    1;   11.4;  93.0;eor
       1757;1898070707;    1;   12.4;  89.0;eor
       1757;1898070714;    1;   13.8;  99.0;eor
       1757;1898070721;    1;   13.2;  88.0;eor
       1757;1898070807;    1;   12.4;  89.0;eor
       1757;1898070814;    1;   13.4;  94.0;eor
       1757;1898070821;    1;   12.8; 100.0;eor
       1757;1898070907;    1;   15.4;  80.0;eor
       1757;1898070914;    1;   16.2;  80.0;eor
       1757;1898070921;    1;   13.6;  87.0;eor
       1757;1898071007;    1;   13.6;  99.0;eor
       1757;1898071014;    1;   14.8;  98.0;eor
       1757;1898071021;    1;   16.6;  81.0;eor
       1757;1898071107;    1;   17.4;  82.0;eor
       1757;1898071114;    1;   21.1;  69.0;eor
       1757;1898071121;    1;   17.5;  82.0;eor
       1757;1898071207;    1;   16.9;  84.0;eor
       1757;1898071214;    1;   15.8;  68.0;eor
       1757;1898071221;    1;   15.0;  84.0;eor
       1757;1898071307;    1;   13.2;  90.0;eor
       1757;1898071314;    1;   14.6;  88.0;eor
       1757;1898071321;    1;   14.4;  96.0;eor
       1757;1898071407;    1;   11.8;  73.0;eor
       1757;1898071414;    1;   15.8;  43.0;eor
       1757;1898071421;    1;   12.6;  59.0;eor
       1757;1898071507;    1;   12.0;  83.0;eor
       1757;1898071514;    1;   15.9;  56.0;eor
       1757;1898071521;    1;   12.8;  81.0;eor
       1757;1898071607;    1;   12.6;  77.0;eor
       1757;1898071614;    1;   18.2;  62.0;eor
       1757;1898071621;    1;   14.6;  76.0;eor
       1757;1898071707;    1;   13.8;  90.0;eor
       1757;1898071714;    1;   15.2;  60.0;eor
       1757;1898071721;    1;   12.4;  74.0;eor
       1757;1898071807;    1;   11.4;  87.0;eor
       1757;1898071814;    1;   11.6;  97.0;eor
       1757;1898071821;    1;   15.6;  99.0;eor
       1757;1898071907;    1;   16.0;  87.0;eor
       1757;1898071914;    1;   17.6;  73.0;eor
       1757;1898071921;    1;   12.2;  82.0;eor
       1757;1898072007;    1;   11.1;  85.0;eor
       1757;1898072014;    1;   14.2;  65.0;eor
       1757;1898072021;    1;   12.7;  71.0;eor
       1757;1898072107;    1;   12.4;  73.0;eor
       1757;1898072114;    1;   15.8;  52.0;eor
       1757;1898072121;    1;   12.3;  85.0;eor
       1757;1898072207;    1;   11.0;  89.0;eor
       1757;1898072214;    1;   20.4;  55.0;eor
       1757;1898072221;    1;   15.1;  88.0;eor
       1757;1898072307;    1;   14.7;  83.0;eor
       1757;1898072314;    1;   21.8;  75.0;eor
       1757;1898072321;    1;   15.7;  97.0;eor
       1757;1898072407;    1;   13.4;  75.0;eor
       1757;1898072414;    1;   14.0;  79.0;eor
       1757;1898072421;    1;   10.8;  90.0;eor
       1757;1898072507;    1;   11.8;  93.0;eor
       1757;1898072514;    1;   13.1;  81.0;eor
       1757;1898072521;    1;   10.4;  94.0;eor
       1757;1898072607;    1;   12.4;  83.0;eor
       1757;1898072614;    1;   15.8;  77.0;eor
       1757;1898072621;    1;   13.2;  85.0;eor
       1757;1898072707;    1;   11.2;  88.0;eor
       1757;1898072714;    1;   15.5;  76.0;eor
       1757;1898072721;    1;   13.4;  95.0;eor
       1757;1898072807;    1;   13.4;  85.0;eor
       1757;1898072814;    1;   18.7;  62.0;eor
       1757;1898072821;    1;   14.6;  89.0;eor
       1757;1898072907;    1;   13.6;  92.0;eor
       1757;1898072914;    1;   19.5;  61.0;eor
       1757;1898072921;    1;   14.6;  81.0;eor
       1757;1898073007;    1;   14.5;  95.0;eor
       1757;1898073014;    1;   17.3;  71.0;eor
       1757;1898073021;    1;   14.8;  89.0;eor
       1757;1898073107;    1;   12.9;  83.0;eor
       1757;1898073114;    1;   15.8;  75.0;eor
       1757;1898073121;    1;   12.4;  87.0;eor
       1757;1898080107;    1;   14.0;  92.0;eor
       1757;1898080114;    1;   17.6;  77.0;eor
       1757;1898080121;    1;   15.4;  93.0;eor
       1757;1898080207;    1;   13.6;  90.0;eor
       1757;1898080214;    1;   20.3;  66.0;eor
       1757;1898080221;    1;   16.4;  88.0;eor
       1757;1898080307;    1;   15.2;  94.0;eor
       1757;1898080314;    1;   24.6;  56.0;eor
       1757;1898080321;    1;   18.7;  87.0;eor
       1757;1898080407;    1;   17.4;  86.0;eor
       1757;1898080414;    1;   24.0;  63.0;eor
       1757;1898080421;    1;   13.4;  94.0;eor
       1757;1898080507;    1;   12.6;  91.0;eor
       1757;1898080514;    1;   18.6;  66.0;eor
       1757;1898080521;    1;   15.6;  87.0;eor
       1757;1898080607;    1;   18.4;  74.0;eor
       1757;1898080614;    1;   25.7;  62.0;eor
       1757;1898080621;    1;   19.4;  90.0;eor
       1757;1898080707;    1;   20.4;  70.0;eor
       1757;1898080714;    1;   25.5;  64.0;eor
       1757;1898080721;    1;   15.2;  86.0;eor
       1757;1898080807;    1;   14.9;  97.0;eor
       1757;1898080814;    1;   20.4;  81.0;eor
       1757;1898080821;    1;   17.8;  89.0;eor
       1757;1898080907;    1;   15.8;  98.0;eor
       1757;1898080914;    1;   19.8;  83.0;eor
       1757;1898080921;    1;   15.2;  89.0;eor
       1757;1898081007;    1;   13.0;  87.0;eor
       1757;1898081014;    1;   15.6;  71.0;eor
       1757;1898081021;    1;   11.3;  97.0;eor
       1757;1898081107;    1;   12.3;  93.0;eor
       1757;1898081114;    1;   18.4;  82.0;eor
       1757;1898081121;    1;   16.7;  98.0;eor
       1757;1898081207;    1;   16.7;  99.0;eor
       1757;1898081214;    1;   20.2;  84.0;eor
       1757;1898081221;    1;   16.2;  96.0;eor
       1757;1898081307;    1;   16.4;  98.0;eor
       1757;1898081314;    1;   22.0;  75.0;eor
       1757;1898081321;    1;   16.2;  95.0;eor
       1757;1898081407;    1;   16.3;  95.0;eor
       1757;1898081414;    1;   21.4;  78.0;eor
       1757;1898081421;    1;   17.6;  85.0;eor
       1757;1898081507;    1;   18.3;  87.0;eor
       1757;1898081514;    1;   23.2;  73.0;eor
       1757;1898081521;    1;   20.0;  85.0;eor
       1757;1898081607;    1;   20.8;  83.0;eor
       1757;1898081614;    1;   29.0;  52.0;eor
       1757;1898081621;    1;   20.9;  81.0;eor
       1757;1898081707;    1;   19.6;  78.0;eor
       1757;1898081714;    1;   30.4;  56.0;eor
       1757;1898081721;    1;   20.4;  87.0;eor
       1757;1898081807;    1;   14.8;  89.0;eor
       1757;1898081814;    1;   17.8;  72.0;eor
       1757;1898081821;    1;   15.7;  74.0;eor
       1757;1898081907;    1;   15.4;  62.0;eor
       1757;1898081914;    1;   18.0;  57.0;eor
       1757;1898081921;    1;   12.9;  88.0;eor
       1757;1898082007;    1;   13.4;  88.0;eor
       1757;1898082014;    1;   19.8;  59.0;eor
       1757;1898082021;    1;   16.2;  83.0;eor
       1757;1898082107;    1;   16.1;  84.0;eor
       1757;1898082114;    1;   20.8;  64.0;eor
       1757;1898082121;    1;   16.1;  89.0;eor
       1757;1898082207;    1;   14.5;  79.0;eor
       1757;1898082214;    1;   24.5;  44.0;eor
       1757;1898082221;    1;   16.8;  81.0;eor
       1757;1898082307;    1;   14.6;  74.0;eor
       1757;1898082314;    1;   27.8;  38.0;eor
       1757;1898082321;    1;   22.4;  47.0;eor
       1757;1898082407;    1;   17.4;  98.0;eor
       1757;1898082414;    1;   20.2;  74.0;eor
       1757;1898082421;    1;   16.4;  93.0;eor
       1757;1898082507;    1;   14.0;  74.0;eor
       1757;1898082514;    1;   16.2;  55.0;eor
       1757;1898082521;    1;   13.0;  87.0;eor
       1757;1898082607;    1;   12.4;  74.0;eor
       1757;1898082614;    1;   16.0;  67.0;eor
       1757;1898082621;    1;   11.4;  96.0;eor
       1757;1898082707;    1;   11.4;  83.0;eor
       1757;1898082714;    1;   22.4;  60.0;eor
       1757;1898082721;    1;   19.4;  74.0;eor
       1757;1898082807;    1;   17.4;  90.0;eor
       1757;1898082814;    1;   18.2;  61.0;eor
       1757;1898082821;    1;   13.6;  96.0;eor
       1757;1898082907;    1;   10.8;  98.0;eor
       1757;1898082914;    1;   16.8;  63.0;eor
       1757;1898082921;    1;   10.4;  94.0;eor
       1757;1898083007;    1;   10.6;  93.0;eor
       1757;1898083014;    1;   13.8;  96.0;eor
       1757;1898083021;    1;   12.7;  94.0;eor
       1757;1898083107;    1;   13.8;  86.0;eor
       1757;1898083114;    1;   17.6;  63.0;eor
       1757;1898083121;    1;   11.9;  74.0;eor
       1757;1898090107;    1;   11.3;  71.0;eor
       1757;1898090114;    1;   14.1;  58.0;eor
       1757;1898090121;    1;   11.0;  85.0;eor
       1757;1898090207;    1;   11.4;  96.0;eor
       1757;1898090214;    1;   16.2;  59.0;eor
       1757;1898090221;    1;   13.0;  87.0;eor
