"Datum","Uhrzeit","Type","LS","Event","EventSec","pseudodate","EventC","Year"
2019-01-01,"14:09:59","LichtS","A","ein",50999,"2019-01-01",1,"2019"
2019-01-01,"15:15:05","LichtS","B","ein",54905,"2019-01-01",1,"2019"
2019-01-01,"16:05:41","LichtS","B","ein",57941,"2019-01-01",1,"2019"
2019-01-01,"18:25:38","LichtS","A","ein",66338,"2019-01-01",1,"2019"
2019-01-01,"19:05:55","LichtS","A","ein",68755,"2019-01-01",1,"2019"
2019-01-01,"19:53:25","LichtS","A","ein",71605,"2019-01-01",1,"2019"
2019-01-01,"20:24:09","LichtS","A","aus",73449,"2019-01-01",-1,"2019"
2019-01-01,"20:24:15","LichtS","A","aus",73455,"2019-01-01",-1,"2019"
2019-01-01,"20:24:15","LichtS","A","aus",73455,"2019-01-01",-1,"2019"
2019-01-01,"20:24:23","LichtS","A","aus",73463,"2019-01-01",-1,"2019"
2019-01-01,"20:24:28","LichtS","A","aus",73468,"2019-01-01",-1,"2019"
2019-01-01,"20:24:29","LichtS","A","ein",73469,"2019-01-01",1,"2019"
2019-01-01,"20:24:31","LichtS","A","aus",73471,"2019-01-01",-1,"2019"
2019-01-01,"20:24:32","LichtS","A","ein",73472,"2019-01-01",1,"2019"
2019-01-01,"20:37:09","LichtS","A","ein",74229,"2019-01-01",1,"2019"
2019-01-01,"20:49:51","LichtS","B","ein",74991,"2019-01-01",1,"2019"
2019-01-02,"15:15:01","LichtS","B","ein",54901,"2019-01-02",1,"2019"
2019-01-02,"15:15:24","LichtS","B","aus",54924,"2019-01-02",-1,"2019"
2019-01-02,"15:40:08","LichtS","B","ein",56408,"2019-01-02",1,"2019"
2019-01-02,"15:41:02","LichtS","B","aus",56462,"2019-01-02",-1,"2019"
2019-01-02,"15:41:21","LichtS","B","ein",56481,"2019-01-02",1,"2019"
2019-01-02,"15:41:49","LichtS","B","aus",56509,"2019-01-02",-1,"2019"
2019-01-02,"18:44:16","LichtS","A","aus",67456,"2019-01-02",-1,"2019"
2019-01-02,"19:13:25","LichtS","A","ein",69205,"2019-01-02",1,"2019"
2019-01-02,"19:34:53","LichtS","A","ein",70493,"2019-01-02",1,"2019"
2019-01-02,"20:19:47","LichtS","B","ein",73187,"2019-01-02",1,"2019"
2019-01-02,"22:28:43","LichtS","A","aus",80923,"2019-01-02",-1,"2019"
2019-01-02,"22:29:07","LichtS","A","aus",80947,"2019-01-02",-1,"2019"
2019-01-02,"22:30:33","LichtS","A","ein",81033,"2019-01-02",1,"2019"
2019-01-02,"22:42:55","LichtS","A","ein",81775,"2019-01-02",1,"2019"
2019-01-03,"00:12:09","LichtS","A","aus",729,"2019-01-02",-1,"2019"
2019-01-03,"00:12:09","LichtS","A","ein",729,"2019-01-02",1,"2019"
2019-01-03,"00:12:16","LichtS","A","aus",736,"2019-01-02",-1,"2019"
2019-01-03,"00:12:16","LichtS","A","ein",736,"2019-01-02",1,"2019"
2019-01-03,"02:22:43","LichtS","B","aus",8563,"2019-01-02",-1,"2019"
2019-01-03,"02:40:08","LichtS","B","ein",9608,"2019-01-02",1,"2019"
2019-01-03,"05:00:58","LichtS","A","aus",18058,"2019-01-02",-1,"2019"
2019-01-03,"05:09:23","LichtS","A","ein",18563,"2019-01-02",1,"2019"
2019-01-03,"14:13:29","LichtS","B","ein",51209,"2019-01-03",1,"2019"
2019-01-03,"14:13:32","LichtS","B","aus",51212,"2019-01-03",-1,"2019"
2019-01-03,"15:00:03","LichtS","B","ein",54003,"2019-01-03",1,"2019"
2019-01-03,"15:00:06","LichtS","B","aus",54006,"2019-01-03",-1,"2019"
2019-01-03,"17:51:57","LichtS","A","ein",64317,"2019-01-03",1,"2019"
2019-01-03,"17:52:03","LichtS","A","aus",64323,"2019-01-03",-1,"2019"
2019-01-03,"17:52:04","LichtS","A","ein",64324,"2019-01-03",1,"2019"
2019-01-03,"20:05:51","LichtS","A","aus",72351,"2019-01-03",-1,"2019"
2019-01-03,"20:05:55","LichtS","A","ein",72355,"2019-01-03",1,"2019"
2019-01-04,"01:48:48","LichtS","A","ein",6528,"2019-01-03",1,"2019"
2019-01-04,"02:08:55","LichtS","A","aus",7735,"2019-01-03",-1,"2019"
2019-01-04,"02:12:19","LichtS","A","ein",7939,"2019-01-03",1,"2019"
2019-01-04,"04:04:54","LichtS","A","aus",14694,"2019-01-03",-1,"2019"
2019-01-04,"04:04:55","LichtS","A","aus",14695,"2019-01-03",-1,"2019"
2019-01-04,"18:22:13","LichtS","A","ein",66133,"2019-01-04",1,"2019"
2019-01-04,"18:22:59","LichtS","A","aus",66179,"2019-01-04",-1,"2019"
2019-01-04,"18:23:07","LichtS","A","ein",66187,"2019-01-04",1,"2019"
2019-01-04,"19:43:24","LichtS","A","aus",71004,"2019-01-04",-1,"2019"
2019-01-04,"19:43:25","LichtS","A","aus",71005,"2019-01-04",-1,"2019"
2019-01-04,"19:46:07","LichtS","A","ein",71167,"2019-01-04",1,"2019"
2019-01-04,"23:51:59","LichtS","A","aus",85919,"2019-01-04",-1,"2019"
2019-01-05,"00:22:40","LichtS","A","ein",1360,"2019-01-04",1,"2019"
2019-01-05,"03:57:55","LichtS","A","aus",14275,"2019-01-04",-1,"2019"
2019-01-05,"09:28:53","LichtS","A","ein",34133,"2019-01-04",1,"2019"
2019-01-05,"18:59:26","LichtS","A","aus",68366,"2019-01-05",-1,"2019"
2019-01-05,"19:01:32","LichtS","A","aus",68492,"2019-01-05",-1,"2019"
2019-01-05,"19:01:32","LichtS","A","ein",68492,"2019-01-05",1,"2019"
2019-01-05,"19:01:39","LichtS","A","aus",68499,"2019-01-05",-1,"2019"
2019-01-05,"19:01:39","LichtS","A","ein",68499,"2019-01-05",1,"2019"
2019-01-05,"19:01:42","LichtS","A","aus",68502,"2019-01-05",-1,"2019"
2019-01-05,"19:01:43","LichtS","A","ein",68503,"2019-01-05",1,"2019"
2019-01-05,"19:01:48","LichtS","A","aus",68508,"2019-01-05",-1,"2019"
2019-01-05,"19:02:34","LichtS","A","ein",68554,"2019-01-05",1,"2019"
2019-01-05,"19:16:48","LichtS","A","aus",69408,"2019-01-05",-1,"2019"
2019-01-05,"19:16:48","LichtS","A","aus",69408,"2019-01-05",-1,"2019"
2019-01-05,"19:17:43","LichtS","A","aus",69463,"2019-01-05",-1,"2019"
2019-01-05,"19:17:49","LichtS","A","aus",69469,"2019-01-05",-1,"2019"
2019-01-05,"19:18:25","LichtS","A","ein",69505,"2019-01-05",1,"2019"
2019-01-05,"19:21:41","LichtS","A","aus",69701,"2019-01-05",-1,"2019"
2019-01-05,"19:21:42","LichtS","A","ein",69702,"2019-01-05",1,"2019"
2019-01-05,"19:21:45","LichtS","A","aus",69705,"2019-01-05",-1,"2019"
2019-01-05,"19:21:47","LichtS","A","aus",69707,"2019-01-05",-1,"2019"
2019-01-05,"19:21:47","LichtS","A","ein",69707,"2019-01-05",1,"2019"
2019-01-05,"19:21:49","LichtS","A","aus",69709,"2019-01-05",-1,"2019"
2019-01-05,"19:32:47","LichtS","A","ein",70367,"2019-01-05",1,"2019"
2019-01-05,"19:37:13","LichtS","A","aus",70633,"2019-01-05",-1,"2019"
2019-01-05,"19:39:38","LichtS","A","ein",70778,"2019-01-05",1,"2019"
2019-01-05,"19:43:15","LichtS","A","ein",70995,"2019-01-05",1,"2019"
2019-01-05,"20:48:35","LichtS","A","aus",74915,"2019-01-05",-1,"2019"
2019-01-05,"20:57:57","LichtS","A","ein",75477,"2019-01-05",1,"2019"
2019-01-05,"21:32:34","LichtS","A","ein",77554,"2019-01-05",1,"2019"
2019-01-05,"22:03:13","LichtS","A","aus",79393,"2019-01-05",-1,"2019"
2019-01-05,"22:03:15","LichtS","A","ein",79395,"2019-01-05",1,"2019"
2019-01-05,"22:24:16","LichtS","B","aus",80656,"2019-01-05",-1,"2019"
2019-01-05,"22:51:45","LichtS","A","ein",82305,"2019-01-05",1,"2019"
2019-01-06,"00:37:21","LichtS","A","aus",2241,"2019-01-05",-1,"2019"
2019-01-06,"00:37:59","LichtS","A","ein",2279,"2019-01-05",1,"2019"
2019-01-06,"00:38:05","LichtS","A","aus",2285,"2019-01-05",-1,"2019"
2019-01-06,"00:38:12","LichtS","A","ein",2292,"2019-01-05",1,"2019"
2019-01-06,"02:29:09","LichtS","B","ein",8949,"2019-01-05",1,"2019"
2019-01-06,"02:58:52","LichtS","A","ein",10732,"2019-01-05",1,"2019"
2019-01-06,"04:22:51","LichtS","B","aus",15771,"2019-01-05",-1,"2019"
2019-01-06,"04:27:25","LichtS","B","ein",16045,"2019-01-05",1,"2019"
2019-01-06,"07:46:27","LichtS","B","aus",27987,"2019-01-05",-1,"2019"
2019-01-06,"17:00:03","LichtS","A","aus",61203,"2019-01-06",-1,"2019"
2019-01-06,"17:00:03","LichtS","A","ein",61203,"2019-01-06",1,"2019"
2019-01-06,"18:33:53","LichtS","A","aus",66833,"2019-01-06",-1,"2019"
2019-01-06,"18:35:50","LichtS","A","ein",66950,"2019-01-06",1,"2019"
2019-01-06,"18:53:57","LichtS","A","aus",68037,"2019-01-06",-1,"2019"
2019-01-06,"19:59:44","LichtS","A","aus",71984,"2019-01-06",-1,"2019"
2019-01-06,"19:59:45","LichtS","A","aus",71985,"2019-01-06",-1,"2019"
2019-01-06,"22:40:57","LichtS","B","aus",81657,"2019-01-06",-1,"2019"
2019-01-06,"23:00:48","LichtS","A","aus",82848,"2019-01-06",-1,"2019"
2019-01-06,"23:01:03","LichtS","A","ein",82863,"2019-01-06",1,"2019"
2019-01-06,"23:01:35","LichtS","A","aus",82895,"2019-01-06",-1,"2019"
2019-01-06,"23:37:45","LichtS","B","ein",85065,"2019-01-06",1,"2019"
2019-01-07,"00:20:45","LichtS","A","aus",1245,"2019-01-06",-1,"2019"
2019-01-07,"00:33:19","LichtS","A","ein",1999,"2019-01-06",1,"2019"
2019-01-07,"01:11:57","LichtS","B","aus",4317,"2019-01-06",-1,"2019"
2019-01-07,"01:18:38","LichtS","B","ein",4718,"2019-01-06",1,"2019"
2019-01-07,"11:55:08","LichtS","B","ein",42908,"2019-01-06",1,"2019"
2019-01-07,"11:55:13","LichtS","B","aus",42913,"2019-01-06",-1,"2019"
2019-01-07,"19:40:01","LichtS","A","ein",70801,"2019-01-07",1,"2019"
2019-01-07,"20:20:27","LichtS","A","aus",73227,"2019-01-07",-1,"2019"
2019-01-07,"20:20:30","LichtS","A","aus",73230,"2019-01-07",-1,"2019"
2019-01-07,"20:20:30","LichtS","A","ein",73230,"2019-01-07",1,"2019"
2019-01-07,"20:38:45","LichtS","A","aus",74325,"2019-01-07",-1,"2019"
2019-01-07,"20:38:45","LichtS","A","ein",74325,"2019-01-07",1,"2019"
2019-01-07,"21:19:52","LichtS","A","aus",76792,"2019-01-07",-1,"2019"
2019-01-07,"21:23:18","LichtS","A","ein",76998,"2019-01-07",1,"2019"
2019-01-08,"02:58:27","LichtS","A","ein",10707,"2019-01-07",1,"2019"
2019-01-08,"03:03:21","LichtS","A","aus",11001,"2019-01-07",-1,"2019"
2019-01-08,"03:03:22","LichtS","A","ein",11002,"2019-01-07",1,"2019"
2019-01-08,"04:35:41","LichtS","A","aus",16541,"2019-01-07",-1,"2019"
2019-01-08,"20:16:23","LichtS","A","aus",72983,"2019-01-08",-1,"2019"
2019-01-08,"20:16:23","LichtS","A","ein",72983,"2019-01-08",1,"2019"
2019-01-08,"22:53:59","LichtS","A","aus",82439,"2019-01-08",-1,"2019"
2019-01-08,"22:55:35","LichtS","A","ein",82535,"2019-01-08",1,"2019"
2019-01-09,"20:10:17","LichtS","B","ein",72617,"2019-01-09",1,"2019"
2019-01-10,"13:50:15","LichtS","B","ein",49815,"2019-01-10",1,"2019"
2019-01-10,"13:50:45","LichtS","B","aus",49845,"2019-01-10",-1,"2019"
2019-01-10,"19:43:57","LichtS","A","aus",71037,"2019-01-10",-1,"2019"
2019-01-10,"19:44:01","LichtS","A","aus",71041,"2019-01-10",-1,"2019"
2019-01-10,"19:44:01","LichtS","A","ein",71041,"2019-01-10",1,"2019"
2019-01-10,"19:44:09","LichtS","A","aus",71049,"2019-01-10",-1,"2019"
2019-01-10,"20:12:49","LichtS","B","ein",72769,"2019-01-10",1,"2019"
2019-01-10,"20:17:01","LichtS","A","aus",73021,"2019-01-10",-1,"2019"
2019-01-10,"20:17:01","LichtS","A","ein",73021,"2019-01-10",1,"2019"
2019-01-10,"20:17:01","LichtS","A","aus",73021,"2019-01-10",-1,"2019"
2019-01-11,"01:53:49","LichtS","B","aus",6829,"2019-01-10",-1,"2019"
2019-01-11,"01:54:21","LichtS","A","ein",6861,"2019-01-10",1,"2019"
2019-01-11,"14:29:44","LichtS","B","ein",52184,"2019-01-11",1,"2019"
2019-01-11,"19:38:43","LichtS","B","ein",70723,"2019-01-11",1,"2019"
2019-01-11,"20:05:59","LichtS","A","aus",72359,"2019-01-11",-1,"2019"
2019-01-11,"23:12:05","LichtS","A","aus",83525,"2019-01-11",-1,"2019"
2019-01-11,"23:12:05","LichtS","A","ein",83525,"2019-01-11",1,"2019"
2019-01-11,"23:12:13","LichtS","A","aus",83533,"2019-01-11",-1,"2019"
2019-01-11,"23:44:41","LichtS","A","aus",85481,"2019-01-11",-1,"2019"
2019-01-11,"23:51:21","LichtS","A","ein",85881,"2019-01-11",1,"2019"
2019-01-12,"02:25:05","LichtS","B","aus",8705,"2019-01-11",-1,"2019"
2019-01-12,"02:29:13","LichtS","B","ein",8953,"2019-01-11",1,"2019"
2019-01-12,"05:21:38","LichtS","A","ein",19298,"2019-01-11",1,"2019"
2019-01-12,"05:21:38","LichtS","A","ein",19298,"2019-01-11",1,"2019"
2019-01-12,"05:57:43","LichtS","A","aus",21463,"2019-01-11",-1,"2019"
2019-01-12,"19:11:17","LichtS","B","aus",69077,"2019-01-12",-1,"2019"
2019-01-12,"20:25:35","LichtS","A","aus",73535,"2019-01-12",-1,"2019"
2019-01-12,"20:25:35","LichtS","A","aus",73535,"2019-01-12",-1,"2019"
2019-01-12,"20:25:35","LichtS","A","ein",73535,"2019-01-12",1,"2019"
2019-01-12,"20:42:11","LichtS","B","aus",74531,"2019-01-12",-1,"2019"
2019-01-12,"21:32:23","LichtS","A","ein",77543,"2019-01-12",1,"2019"
2019-01-12,"21:48:37","LichtS","B","aus",78517,"2019-01-12",-1,"2019"
2019-01-12,"21:49:21","LichtS","A","ein",78561,"2019-01-12",1,"2019"
2019-01-12,"23:46:55","LichtS","A","aus",85615,"2019-01-12",-1,"2019"
2019-01-13,"00:53:49","LichtS","A","aus",3229,"2019-01-12",-1,"2019"
2019-01-13,"00:53:49","LichtS","A","ein",3229,"2019-01-12",1,"2019"
2019-01-13,"14:08:06","LichtS","B","ein",50886,"2019-01-13",1,"2019"
2019-01-13,"14:09:31","LichtS","B","aus",50971,"2019-01-13",-1,"2019"
2019-01-13,"14:10:01","LichtS","B","ein",51001,"2019-01-13",1,"2019"
2019-01-13,"14:10:10","LichtS","B","aus",51010,"2019-01-13",-1,"2019"
2019-01-13,"19:01:02","LichtS","A","aus",68462,"2019-01-13",-1,"2019"
2019-01-13,"19:01:03","LichtS","A","ein",68463,"2019-01-13",1,"2019"
2019-01-13,"20:37:14","LichtS","A","ein",74234,"2019-01-13",1,"2019"
2019-01-13,"20:37:18","LichtS","A","aus",74238,"2019-01-13",-1,"2019"
2019-01-13,"20:38:03","LichtS","A","ein",74283,"2019-01-13",1,"2019"
2019-01-13,"20:55:53","LichtS","A","aus",75353,"2019-01-13",-1,"2019"
2019-01-13,"20:56:57","LichtS","A","ein",75417,"2019-01-13",1,"2019"
2019-01-13,"22:28:21","LichtS","A","aus",80901,"2019-01-13",-1,"2019"
2019-01-13,"22:28:32","LichtS","A","ein",80912,"2019-01-13",1,"2019"
2019-01-13,"22:53:35","LichtS","A","aus",82415,"2019-01-13",-1,"2019"
2019-01-13,"22:55:00","LichtS","A","ein",82500,"2019-01-13",1,"2019"
2019-01-13,"23:28:23","LichtS","A","aus",84503,"2019-01-13",-1,"2019"
2019-01-13,"23:29:23","LichtS","A","ein",84563,"2019-01-13",1,"2019"
2019-01-14,"19:52:09","LichtS","A","ein",71529,"2019-01-14",1,"2019"
2019-01-15,"00:35:39","LichtS","B","aus",2139,"2019-01-14",-1,"2019"
2019-01-15,"00:35:52","LichtS","B","ein",2152,"2019-01-14",1,"2019"
2019-01-15,"00:38:17","LichtS","B","aus",2297,"2019-01-14",-1,"2019"
2019-01-15,"00:38:25","LichtS","B","ein",2305,"2019-01-14",1,"2019"
2019-01-15,"00:38:33","LichtS","B","aus",2313,"2019-01-14",-1,"2019"
2019-01-15,"00:38:35","LichtS","B","ein",2315,"2019-01-14",1,"2019"
2019-01-15,"00:39:41","LichtS","B","aus",2381,"2019-01-14",-1,"2019"
2019-01-15,"00:39:43","LichtS","B","ein",2383,"2019-01-14",1,"2019"
2019-01-15,"00:39:53","LichtS","B","aus",2393,"2019-01-14",-1,"2019"
2019-01-15,"00:41:21","LichtS","B","ein",2481,"2019-01-14",1,"2019"
2019-01-15,"11:52:53","LichtS","B","ein",42773,"2019-01-14",1,"2019"
2019-01-15,"11:53:17","LichtS","B","aus",42797,"2019-01-14",-1,"2019"
2019-01-15,"20:05:53","LichtS","B","aus",72353,"2019-01-15",-1,"2019"
2019-01-15,"20:07:25","LichtS","B","ein",72445,"2019-01-15",1,"2019"
2019-01-15,"21:57:40","LichtS","A","aus",79060,"2019-01-15",-1,"2019"
2019-01-15,"21:57:45","LichtS","A","ein",79065,"2019-01-15",1,"2019"
2019-01-15,"21:57:50","LichtS","A","aus",79070,"2019-01-15",-1,"2019"
2019-01-15,"22:02:34","LichtS","A","ein",79354,"2019-01-15",1,"2019"
2019-01-15,"22:23:37","LichtS","A","aus",80617,"2019-01-15",-1,"2019"
2019-01-15,"22:24:19","LichtS","A","ein",80659,"2019-01-15",1,"2019"
2019-01-15,"22:24:19","LichtS","A","ein",80659,"2019-01-15",1,"2019"
2019-01-15,"22:41:59","LichtS","A","aus",81719,"2019-01-15",-1,"2019"
2019-01-15,"22:42:06","LichtS","A","ein",81726,"2019-01-15",1,"2019"
2019-01-15,"22:43:40","LichtS","A","aus",81820,"2019-01-15",-1,"2019"
2019-01-15,"22:43:41","LichtS","A","ein",81821,"2019-01-15",1,"2019"
2019-01-16,"04:21:35","LichtS","A","aus",15695,"2019-01-15",-1,"2019"
2019-01-16,"04:21:40","LichtS","A","ein",15700,"2019-01-15",1,"2019"
2019-01-16,"06:12:53","LichtS","A","ein",22373,"2019-01-15",1,"2019"
2019-01-16,"07:14:30","LichtS","A","aus",26070,"2019-01-15",-1,"2019"
2019-01-16,"07:14:30","LichtS","A","ein",26070,"2019-01-15",1,"2019"
2019-01-16,"08:15:38","LichtS","B","aus",29738,"2019-01-15",-1,"2019"
2019-01-16,"08:28:59","LichtS","A","aus",30539,"2019-01-15",-1,"2019"
2019-01-16,"08:41:25","LichtS","B","ein",31285,"2019-01-15",1,"2019"
2019-01-16,"14:19:23","LichtS","B","ein",51563,"2019-01-16",1,"2019"
2019-01-16,"14:19:41","LichtS","B","aus",51581,"2019-01-16",-1,"2019"
2019-01-16,"19:15:45","LichtS","B","ein",69345,"2019-01-16",1,"2019"
2019-01-16,"19:21:21","LichtS","A","aus",69681,"2019-01-16",-1,"2019"
2019-01-16,"19:24:02","LichtS","A","aus",69842,"2019-01-16",-1,"2019"
2019-01-16,"19:24:06","LichtS","A","ein",69846,"2019-01-16",1,"2019"
2019-01-16,"19:24:10","LichtS","A","aus",69850,"2019-01-16",-1,"2019"
2019-01-16,"19:30:21","LichtS","A","ein",70221,"2019-01-16",1,"2019"
2019-01-16,"19:43:47","LichtS","A","aus",71027,"2019-01-16",-1,"2019"
2019-01-16,"20:03:29","LichtS","A","aus",72209,"2019-01-16",-1,"2019"
2019-01-16,"20:04:01","LichtS","A","aus",72241,"2019-01-16",-1,"2019"
2019-01-16,"20:05:45","LichtS","A","ein",72345,"2019-01-16",1,"2019"
2019-01-16,"20:05:45","LichtS","A","ein",72345,"2019-01-16",1,"2019"
2019-01-16,"21:30:05","LichtS","A","aus",77405,"2019-01-16",-1,"2019"
2019-01-17,"00:20:50","LichtS","A","aus",1250,"2019-01-16",-1,"2019"
2019-01-17,"00:20:50","LichtS","A","ein",1250,"2019-01-16",1,"2019"
2019-01-17,"02:46:13","LichtS","A","aus",9973,"2019-01-16",-1,"2019"
2019-01-17,"04:52:49","LichtS","A","aus",17569,"2019-01-16",-1,"2019"
2019-01-17,"04:53:18","LichtS","A","ein",17598,"2019-01-16",1,"2019"
2019-01-17,"08:56:49","LichtS","A","aus",32209,"2019-01-16",-1,"2019"
2019-01-17,"15:30:59","LichtS","B","ein",55859,"2019-01-17",1,"2019"
2019-01-17,"15:32:10","LichtS","B","aus",55930,"2019-01-17",-1,"2019"
2019-01-17,"19:22:13","LichtS","A","aus",69733,"2019-01-17",-1,"2019"
2019-01-17,"19:23:20","LichtS","A","ein",69800,"2019-01-17",1,"2019"
2019-01-17,"20:36:03","LichtS","B","ein",74163,"2019-01-17",1,"2019"
2019-01-18,"02:45:35","LichtS","A","ein",9935,"2019-01-17",1,"2019"
2019-01-18,"04:48:31","LichtS","B","ein",17311,"2019-01-17",1,"2019"
2019-01-18,"06:09:57","LichtS","A","aus",22197,"2019-01-17",-1,"2019"
2019-01-18,"06:10:09","LichtS","A","ein",22209,"2019-01-17",1,"2019"
2019-01-18,"12:47:23","LichtS","B","ein",46043,"2019-01-18",1,"2019"
2019-01-18,"12:47:29","LichtS","B","aus",46049,"2019-01-18",-1,"2019"
2019-01-18,"14:44:04","LichtS","B","ein",53044,"2019-01-18",1,"2019"
2019-01-18,"14:45:09","LichtS","B","aus",53109,"2019-01-18",-1,"2019"
2019-01-18,"20:00:47","LichtS","B","ein",72047,"2019-01-18",1,"2019"
2019-01-18,"20:07:15","LichtS","A","aus",72435,"2019-01-18",-1,"2019"
2019-01-18,"20:07:15","LichtS","A","ein",72435,"2019-01-18",1,"2019"
2019-01-18,"21:03:37","LichtS","A","ein",75817,"2019-01-18",1,"2019"
2019-01-18,"22:33:36","LichtS","A","ein",81216,"2019-01-18",1,"2019"
2019-01-18,"23:51:46","LichtS","A","aus",85906,"2019-01-18",-1,"2019"
2019-01-20,"03:33:29","LichtS","A","aus",12809,"2019-01-19",-1,"2019"
2019-01-20,"03:33:32","LichtS","A","aus",12812,"2019-01-19",-1,"2019"
2019-01-20,"03:33:55","LichtS","A","ein",12835,"2019-01-19",1,"2019"
2019-01-20,"21:32:03","LichtS","A","ein",77523,"2019-01-20",1,"2019"
2019-01-21,"01:18:41","LichtS","A","aus",4721,"2019-01-20",-1,"2019"
2019-01-21,"01:18:42","LichtS","A","ein",4722,"2019-01-20",1,"2019"
2019-01-21,"01:18:42","LichtS","A","ein",4722,"2019-01-20",1,"2019"
2019-01-21,"03:07:27","LichtS","A","aus",11247,"2019-01-20",-1,"2019"
2019-01-21,"03:07:29","LichtS","A","ein",11249,"2019-01-20",1,"2019"
2019-01-21,"17:51:38","LichtS","A","ein",64298,"2019-01-21",1,"2019"
2019-01-22,"06:15:03","LichtS","A","aus",22503,"2019-01-21",-1,"2019"
2019-01-22,"06:15:05","LichtS","A","ein",22505,"2019-01-21",1,"2019"
2019-01-22,"08:24:47","LichtS","A","aus",30287,"2019-01-21",-1,"2019"
2019-01-22,"08:24:52","LichtS","A","ein",30292,"2019-01-21",1,"2019"
2019-01-22,"17:02:15","LichtS","B","aus",61335,"2019-01-22",-1,"2019"
2019-01-22,"19:50:50","LichtS","B","ein",71450,"2019-01-22",1,"2019"
2019-01-22,"20:05:58","LichtS","B","aus",72358,"2019-01-22",-1,"2019"
2019-01-22,"21:27:06","LichtS","A","aus",77226,"2019-01-22",-1,"2019"
2019-01-22,"21:27:07","LichtS","A","ein",77227,"2019-01-22",1,"2019"
2019-01-23,"02:29:14","LichtS","A","aus",8954,"2019-01-22",-1,"2019"
2019-01-23,"02:29:14","LichtS","A","ein",8954,"2019-01-22",1,"2019"
2019-01-23,"12:58:55","LichtS","B","ein",46735,"2019-01-23",1,"2019"
2019-01-23,"12:59:55","LichtS","B","aus",46795,"2019-01-23",-1,"2019"
2019-01-23,"15:31:11","LichtS","A","ein",55871,"2019-01-23",1,"2019"
2019-01-23,"18:19:01","LichtS","A","ein",65941,"2019-01-23",1,"2019"
2019-01-23,"18:19:09","LichtS","A","aus",65949,"2019-01-23",-1,"2019"
2019-01-23,"18:19:11","LichtS","A","ein",65951,"2019-01-23",1,"2019"
2019-01-23,"21:05:03","LichtS","A","ein",75903,"2019-01-23",1,"2019"
2019-01-23,"21:06:10","LichtS","A","aus",75970,"2019-01-23",-1,"2019"
2019-01-23,"22:00:58","LichtS","A","aus",79258,"2019-01-23",-1,"2019"
2019-01-23,"22:00:59","LichtS","A","ein",79259,"2019-01-23",1,"2019"
2019-01-24,"18:14:59","LichtS","A","ein",65699,"2019-01-24",1,"2019"
2019-01-24,"18:15:19","LichtS","A","ein",65719,"2019-01-24",1,"2019"
2019-01-24,"18:15:19","LichtS","A","aus",65719,"2019-01-24",-1,"2019"
2019-01-25,"11:30:59","LichtS","B","ein",41459,"2019-01-24",1,"2019"
2019-01-25,"11:31:00","LichtS","B","aus",41460,"2019-01-24",-1,"2019"
2019-01-25,"22:27:09","LichtS","A","ein",80829,"2019-01-25",1,"2019"
2019-01-26,"22:48:09","LichtS","A","aus",82089,"2019-01-26",-1,"2019"
2019-01-26,"22:48:20","LichtS","A","ein",82100,"2019-01-26",1,"2019"
2019-01-27,"00:13:33","LichtS","A","aus",813,"2019-01-26",-1,"2019"
2019-01-27,"01:18:32","LichtS","B","aus",4712,"2019-01-26",-1,"2019"
2019-01-27,"01:18:53","LichtS","B","ein",4733,"2019-01-26",1,"2019"
2019-01-27,"19:58:04","LichtS","B","aus",71884,"2019-01-27",-1,"2019"
2019-01-27,"20:05:24","LichtS","A","ein",72324,"2019-01-27",1,"2019"
2019-01-27,"20:06:53","LichtS","A","aus",72413,"2019-01-27",-1,"2019"
2019-01-27,"20:08:57","LichtS","B","aus",72537,"2019-01-27",-1,"2019"
2019-01-27,"20:09:01","LichtS","B","ein",72541,"2019-01-27",1,"2019"
2019-01-27,"20:12:03","LichtS","A","ein",72723,"2019-01-27",1,"2019"
2019-01-27,"20:19:51","LichtS","B","aus",73191,"2019-01-27",-1,"2019"
2019-01-27,"20:20:05","LichtS","A","aus",73205,"2019-01-27",-1,"2019"
2019-01-27,"20:20:08","LichtS","A","ein",73208,"2019-01-27",1,"2019"
2019-01-27,"20:20:11","LichtS","A","aus",73211,"2019-01-27",-1,"2019"
2019-01-27,"20:37:00","LichtS","B","aus",74220,"2019-01-27",-1,"2019"
2019-01-27,"22:54:37","LichtS","A","ein",82477,"2019-01-27",1,"2019"
2019-01-28,"03:11:51","LichtS","A","aus",11511,"2019-01-27",-1,"2019"
2019-01-28,"07:00:34","LichtS","A","aus",25234,"2019-01-27",-1,"2019"
2019-01-28,"07:00:35","LichtS","A","aus",25235,"2019-01-27",-1,"2019"
2019-01-28,"07:22:18","LichtS","B","aus",26538,"2019-01-27",-1,"2019"
2019-01-28,"15:39:41","LichtS","B","ein",56381,"2019-01-28",1,"2019"
2019-01-28,"15:39:57","LichtS","B","aus",56397,"2019-01-28",-1,"2019"
2019-01-28,"19:45:31","LichtS","A","aus",71131,"2019-01-28",-1,"2019"
2019-01-28,"20:07:03","LichtS","A","ein",72423,"2019-01-28",1,"2019"
2019-01-28,"20:12:18","LichtS","A","aus",72738,"2019-01-28",-1,"2019"
2019-01-28,"20:12:19","LichtS","A","ein",72739,"2019-01-28",1,"2019"
2019-01-28,"20:12:31","LichtS","A","aus",72751,"2019-01-28",-1,"2019"
